scheme_name,schedule_index,part_id,layer_id,cell_count,start_cell_id,end_cell_id,travel_distance_mm,travel_time_s,scan_time_s,laser_on_time_s,layer_total_time_s,mu_mean,mu_top10_mean,xi_mean,xi_max,theta_mean,theta_top10_mean,phi_mean,phi_top10_mean,phi_max,scan_heat_mean,peak_heat_max,final_heat_mean,R_mu,R_xi,R_theta,R_phi,weighted_sum_total_risk,parameter_name,parameter_value
row_major,1,part_A,1,38,L01_C001,L01_C038,253.1372,0.14063177777777777,0.22533333333333333,0.57,0.935965111111111,0.0016106954144855879,0.0037689763295934544,8.268295707525553,20.738561199371706,3.6052631578947367,34.25,0.00014368086056916503,0.0002282543251871562,0.00025554639564553353,0.0010677111682142082,0.0020255061126339797,0.0016494984104979587,0.003691448419534859,8.988084544772507,18.862779922800396,0.00018621037663597156,8.400374724212705,A_0,2.0
row_major,2,part_B,1,28,L01_C001,L01_C014,216.63819999999998,0.12035455555555555,0.14166666666666666,0.42,0.6820212222222222,0.0038306258667718837,0.005688658448296029,17.48767599191823,24.10193199135026,7.562998904720296,70.58798977738944,0.00014886613123474922,0.00022990243873872442,0.0002618455181112313,0.0010320680360081744,0.0018407574713931588,0.0015256890075396855,0.0056219158005442905,17.86945356018234,38.942118255699654,0.0001911797748499422,17.204804279635166,A_0,2.0
row_major,3,part_A,2,38,L02_C001,L02_C038,253.1372,0.14063177777777777,0.22533333333333333,0.57,0.935965111111111,0.0016106954144855879,0.0037689763295934544,8.268295707525553,20.738561199371706,3.6052631578947367,34.25,0.00014368086056916503,0.0002282543251871562,0.00025554639564553353,0.0010677111682142082,0.0020255061126339797,0.0016494984104979587,0.003691448419534859,8.988084544772507,18.862779922800396,0.00018621037663597156,8.400374724212705,A_0,2.0
row_major,4,part_B,2,28,L02_C001,L02_C014,216.63819999999998,0.12035455555555555,0.14166666666666666,0.42,0.6820212222222222,0.0038306258667718837,0.005688658448296029,17.48767599191823,24.10193199135026,7.562998904720296,70.58798977738944,0.00014886613123474922,0.00022990243873872442,0.0002618455181112313,0.0010320680360081744,0.0018407574713931588,0.0015256890075396855,0.0056219158005442905,17.86945356018234,38.942118255699654,0.0001911797748499422,17.204804279635166,A_0,2.0
row_major,5,part_A,3,39,L03_C001,L03_C039,253.1372,0.14063177777777777,0.23399999999999999,0.585,0.9596317777777778,0.0014942676366107256,0.003835571922796658,7.680069785038427,21.886808213571832,3.6153846153846154,35.25,0.00014888879458556067,0.00023504040048413297,0.00026589687887976324,0.0010810529772443827,0.0021512272296354074,0.0016778507872355142,0.0037514696046745733,8.500088552179509,19.365745829742917,0.00019303621675354106,8.478827303821046,A_0,2.0
row_major,6,part_B,3,28,L03_C001,L03_C014,216.63819999999998,0.12035455555555555,0.14166666666666666,0.42,0.6820212222222222,0.0038306258667718837,0.005688658448296029,17.48767599191823,24.10193199135026,7.562998904720296,70.58798977738944,0.00014886613123474922,0.00022990243873872442,0.0002618455181112313,0.0010320680360081744,0.0018407574713931588,0.0015256890075396855,0.0056219158005442905,17.86945356018234,38.942118255699654,0.0001911797748499422,17.204804279635166,A_0,2.0
row_major,7,part_A,4,39,L04_C001,L04_C039,253.1372,0.14063177777777777,0.23399999999999999,0.585,0.9596317777777778,0.0014942676366107256,0.003835571922796658,7.680069785038427,21.886808213571832,3.6153846153846154,35.25,0.00014888879458556067,0.00023504040048413297,0.00026589687887976324,0.0010810529772443827,0.0021512272296354074,0.0016778507872355142,0.0037514696046745733,8.500088552179509,19.365745829742917,0.00019303621675354106,8.478827303821046,A_0,2.0
row_major,8,part_B,4,26,L04_C001,L04_C012,206.98129999999998,0.11498961111111111,0.13166666666666668,0.39,0.6366562777777778,0.003803752354014107,0.005688658448296029,17.108966416190295,23.896410236363565,7.518247431911301,65.15814440989794,0.0001541036805705905,0.00022840192196371713,0.00025805782181447196,0.0010231314806601036,0.0018235148682413558,0.0015140853408542264,0.005620950473340839,17.500740456478052,36.21621599337502,0.00019299851683796413,16.176996128700743,A_0,2.0
row_major,9,part_A,5,39,L05_C001,L05_C039,253.1372,0.14063177777777777,0.23399999999999999,0.585,0.9596317777777778,0.001490259793634123,0.0038195056640928588,7.673382778419632,21.840819721154883,3.6153846153846154,35.25,0.00014719653027311767,0.0002311301008252626,0.0002613104199329972,0.001081258628965241,0.0021451880680568294,0.0016778359351724782,0.0037358364980055268,8.491133047686052,19.365745829742917,0.00019023925364681002,8.477032377060244,A_0,2.0
row_major,10,part_B,5,26,L05_C001,L05_C012,206.98129999999998,0.11498961111111111,0.13166666666666668,0.39,0.6366562777777778,0.003803752354014107,0.005688658448296029,17.108966416190295,23.896410236363565,7.518247431911301,65.15814440989794,0.0001541036805705905,0.00022840192196371713,0.00025805782181447196,0.0010231314806601036,0.0018235148682413558,0.0015140853408542264,0.005620950473340839,17.500740456478052,36.21621599337502,0.00019299851683796413,16.176996128700743,A_0,2.0
row_major,11,part_A,6,39,L06_C001,L06_C039,253.1372,0.14063177777777777,0.23399999999999999,0.585,0.9596317777777778,0.001490259793634123,0.0038195056640928588,7.673382778419632,21.840819721154883,3.6153846153846154,35.25,0.00014719653027311767,0.0002311301008252626,0.0002613104199329972,0.001081258628965241,0.0021451880680568294,0.0016778359351724782,0.0037358364980055268,8.491133047686052,19.365745829742917,0.00019023925364681002,8.477032377060244,A_0,2.0
